file,verdict,engine_verdict,sample_rate,bytes,flags,evidence_error,assertion,coverage.examined_s,coverage.fraction,coverage.mode,coverage.segments,coverage.spans.len,coverage.total_s,duration,idem.R_fhgacm_320_bestphase,idem.R_fhgacm_320_full_bestphase,idem.R_mp3_128_bestphase,idem.R_mp3_128_full_bestphase,idem.R_mp3_320_bestphase,idem.R_mp3_320_full_bestphase,idem.R_mp3_320_phase0,idem.best_phase,idem.d1_best,idem.d1_phase0,idem.n_phases,rolloff_hz,score,telemetry.ai_engine,telemetry.bit_declared,telemetry.bit_effective,telemetry.brickwall,telemetry.brickwall_detail,telemetry.dead_max_run,telemetry.dead_mean_run,telemetry.dead_run_reason,telemetry.edge_two_axis,telemetry.edge_two_axis.edge,telemetry.edge_two_axis.edge_std,telemetry.edge_two_axis.fires,telemetry.edge_two_axis.flatness_db,telemetry.edge_two_axis.n,telemetry.edge_two_axis.width_hz,telemetry.fake_hires,telemetry.fake_hires_db,telemetry.frame_periodicity,telemetry.hf_cutoff,telemetry.hf_sharpness,telemetry.hf_stereo_corr,telemetry.hf_top_db,telemetry.hf_wall,telemetry.idem_move,telemetry.lsb_entropy,telemetry.mid_stereo_corr,telemetry.ms_cond,telemetry.opus_edge.edge,telemetry.opus_edge.edge_std,telemetry.opus_edge.flatness_db,telemetry.opus_edge.joint,telemetry.opus_edge.occ,telemetry.opus_edge.probe,telemetry.opus_edge.width_hz,telemetry.pool_llr,telemetry.probe_convdrop,telemetry.probe_licence_v1,telemetry.probe_licence_v2,telemetry.ratio_raw,telemetry.refmatch,telemetry.sr,telemetry.stereo,telemetry.stereo_conf,telemetry.stereo_corr,telemetry.structural_probes_available,telemetry.threshold_margins,telemetry.top_octave_dbfs,telemetry.top_octave_depth_db,telemetry.va_needles,telemetry.va_needles.brief,telemetry.va_needles.contrast,telemetry.va_needles.va,telemetry.va_needles.void,telemetry.va_needles.wall,telemetry.va_needles.width,windows_used
fd-exchange-v2-2026-08-0307.flac,flagged,SUSPECT,44100,5133027,LOW_ROLLOFF_6.3KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_269;MS_CONDITIONAL_55;AAC_LATTICE_16pct,,,60.02,1.0,spread,2/2,2,60.0,0.0,2.0714,16.6695,3.3717,10.3882,1.9334,10.6821,1.9279,207,0.42596795486897254,0.43495717031149156,576,6266.2,—,True,16,16,PASS,"No shelf (16k drop=11.8dB, 20k drop=20.0dB)",269.0,2.636,,,,,,,,,False,,0.329,22000,6.4,0.803,-20.0,3.9,,1.0,0.944,54.543,,,,False,,ok,,,,False,True,75.409,,44100,PASS,0.0016,0.8902,True,,-69.9,52.5,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0308.flac,flagged,SUSPECT,44100,3517908,BRICKWALL_20K;HF_DECOUPLED_0.07;HF_SEAM_0.84;LOW_ROLLOFF_5.5KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;BAND_LIMIT_LOW_19000HZ_25DB,,,55.09,0.9999,whole,1/1,1,55.09,0.0,0.1926,0.575,2.3475,2.5677,2.3278,2.3547,2.3278,0,0.5702892959441054,0.5702892959441054,576,5544.8,—,True,16,16,FAKE_320K,"20kHz shelf (drop=43.2dB, whole-track)",47.0,3.103,,,,,,,,,False,,0.332,19000,25.1,-0.089,-43.6,25.0,,1.0,-0.1,21.543,,,,False,,ok,,,,,,17.155,,44100,PASS,0.0,0.6371,True,,-115.5,86.5,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0309.flac,flagged,SUSPECT,44100,5695321,BRICKWALL_20K;HF_DECOUPLED_-0.04;HF_SEAM_0.85;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_381;DEADRUN_UNCORROBORATED_7.61;BAND_LIMIT_LOW_NOWALL_18000HZ,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.0343,0.9927,3.8093,4.0774,0.8694,0.8664,0.8694,0,0.47364641617616304,0.47364641617616304,576,8161.1,—,True,16,16,FAKE_320K,"20kHz shelf (drop=65.5dB, whole-track)",381.0,7.609,,,,,,,,,False,,0.274,18000,20.5,0.02,-67.1,13.0,,1.0,0.099,2.765,,,,False,,ok,,,,,,4.965,,44100,PASS,0.0,0.7123,True,MEANRUN_SOLO 7.61 vs 8.00 (-0.39),-114.7,98.3,,,,MASTERING_EDGE,,17097,1163,5
fd-exchange-v2-2026-08-0310.flac,flagged,SUSPECT,44100,5510271,BRICKWALL_20K;STEREO_AAC_DOUBT_0.01;BAND_LIMIT_LOW_NOWALL_19500HZ,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.3645,5.2888,5.2338,6.4379,2.0114,2.4685,1.9819,528,0.6811776253735666,0.6896353779064731,576,8247.2,—,True,16,16,FAKE_320K,"20kHz shelf (drop=42.4dB, whole-track)",17.0,2.728,,,,,,,,,False,,0.216,19500,10.1,-0.036,-47.4,2.5,,1.0,0.009,17.617,,,,False,,ok,,,,,,15.202,,44100,PASS,0.0081,0.6639,True,,-99.9,80.7,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0311.flac,clear,GENUINE,48000,4605203,HF_DECOUPLED_-0.00;AI_SR_48000;LOW_ROLLOFF_3.4KHZ;DEADRUN_UNCORROBORATED_98,,,60.02,1.0,spread,2/2,2,60.01,0.0,1.3467,1.3041,1.4031,1.3892,2.5457,2.5426,2.7418,515,0.295097449781405,0.3169111578493051,576,3445.3,—,True,16,16,PASS,"No shelf (16k drop=27.3dB, 20k drop=20.5dB)",98.0,3.351,,,,,,,,,False,,0.342,22000,-3.4,0.215,-20.5,-0.1,,1.0,-0.407,17.971,,,,False,,ok,,,,,,45.172,,48000,PASS,0.9347,0.8044,True,MAXRUN_SOLO 98.00 vs 100.00 (-2.00),-93.6,76.4,,,,,,,,5
fd-exchange-v2-2026-08-0312.flac,flagged,SUSPECT,44100,6614844,BRICKWALL_20K;HF_SEAM_0.79;LOW_ROLLOFF_5.7KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_223;DEAD_STRUCTURE_MEANRUN_35.55;BAND_LIMIT_LOW_NOWALL_17500HZ;AAC_LATTICE_14pct;MP3_IDEM_R3.74_17500;LOWBAND_WALL_SHADOW_21.8,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.1303,6.5564,6.3784,8.1961,1.9175,4.1458,2.0114,369,0.6884718958478868,0.6954649122773335,576,5684.8,—,True,16,16,FAKE_320K,"20kHz shelf (drop=45.2dB, whole-track)",223.0,35.554,,,,,,,,,False,,0.184,17500,0.6,-0.13,-45.2,21.8,,1.0,0.575,6.395,,,,False,,ok,,,,True,True,2.627,,44100,PASS,0.0,0.75,True,,-93.3,82.4,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0313.flac,flagged,SUSPECT,44100,1943548,LOW_ROLLOFF_6.5KHZ;STEREO_AAC_DOUBT_0.02,,,26.91,0.9999,whole,1/1,1,26.91,0.0,1.3314,9.7031,5.1025,8.2202,2.7407,2.7571,2.7911,7,0.3322279990659864,0.33995753069426593,576,6470.7,—,True,16,16,PASS,"No shelf (16k drop=12.6dB, 20k drop=34.2dB)",33.0,3.154,,,21576.0,123.4,False,0.6,4,1500.0,False,,0.349,21500,15.8,-0.012,-36.4,7.2,,1.0,-0.129,6.359,21606.0,80.7,,False,,ok,1500.0,,,,,70.901,,44100,PASS,0.0171,-0.139,True,,-107.6,76.5,,,,NO_WALL,,,,3
fd-exchange-v2-2026-08-0314.flac,clear,GENUINE,48000,6329366,AI_SR_48000,,,60.02,1.0,spread,2/2,2,60.01,0.0,2.4777,15.4734,5.1855,11.555,2.7605,7.6246,2.5633,556,0.8646056151493787,0.8772865632274667,576,11918.0,—,True,16,16,PASS,"No shelf (16k drop=10.6dB, 20k drop=17.7dB)",16.0,2.355,,,,,,,,,False,,0.367,22000,8.4,-0.001,-20.4,2.3,,1.0,0.076,14.167,23279.0,607.4,,False,,ok,1500.0,,,,,195.413,,48000,PASS,0.1916,0.84,True,,-77.8,57.1,,,,,,,,5
fd-exchange-v2-2026-08-0315.flac,convicted,UPSCALE,44100,6009976,BRICKWALL_20K;HF_DECOUPLED_-0.55;HF_SEAM_0.79;LOW_ROLLOFF_6.2KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_219;DEADRUN_UNCORROBORATED_6.38;MP3_CONJ_BASE_20000;MP3_CONJ_WALLLEG_W20.3_K7.48;OPUS_EDGE_FIRE_20015_W486_F1.4,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.6357,7.4382,4.4248,6.1522,0.9277,0.994,0.9277,0,0.5655975075657527,0.5655975075657527,576,6180.0,—,True,16,16,FAKE_320K,"20kHz shelf (drop=41.1dB, whole-track)",219.0,6.377,,,,,,,,,False,,0.216,20000,40.3,0.038,-61.2,20.3,,1.0,0.038,5.134,20015.0,18.1,1.4,True,0.187,ok,486.0,,,,,5.833,,44100,PASS,0.0001,0.1008,True,,-115.1,96.9,,,,DARK_REF,,20209,,5
fd-exchange-v2-2026-08-0316.flac,flagged,SUSPECT,44100,5077493,BRICKWALL_20K;HF_SEAM_0.61;LOW_ROLLOFF_7.3KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;BAND_LIMIT_LOW_NOWALL_18500HZ;MS_CONDITIONAL_52,,,60.0,1.0,whole,1/1,1,60.0,0.0,-0.002,2.024,3.7382,4.1862,1.2845,1.2897,1.2845,0,0.48664016215535294,0.48664016215535294,576,7278.2,—,True,16,16,FAKE_320K,"20kHz shelf (drop=59.1dB, whole-track)",79.0,3.839,,,,,,,,,False,,0.226,18500,25.7,0.919,-59.4,15.2,,1.0,0.749,51.621,,,,False,,ok,,,,,,5.929,,44100,PASS,0.0,0.8187,True,MAXRUN_CEILING 79.00 vs 80.00 (-1.00),-116.1,93.2,,,,MASTERING_EDGE,,16979,1017,5
fd-exchange-v2-2026-08-0317.flac,flagged,SUSPECT,44100,1766396,HF_DECOUPLED_0.05;LOW_ROLLOFF_4.4KHZ;STEREO_AAC_DOUBT_0.00,,,29.37,0.9999,whole,1/1,1,29.37,0.0,0.4918,4.6794,4.0352,5.1272,1.8304,2.6942,1.8304,0,0.5905457464885295,0.5905457464885295,576,4435.8,—,True,16,16,PASS,"No shelf (16k drop=10.4dB, 20k drop=27.7dB)",11.0,2.233,,,,,,,,,False,,0.45,22000,6.3,0.007,-28.6,6.3,,1.0,0.113,6.112,21638.0,51.1,,False,,ok,1500.0,,,,,24.887,,44100,PASS,0.0,0.1152,True,,-109.8,75.0,,,,NO_WALL,,,,3
fd-exchange-v2-2026-08-0318.flac,flagged,SUSPECT,44100,5930031,HF_SEAM_0.70;LOW_ROLLOFF_7.0KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_221;DEADRUN_UNCORROBORATED_7.15,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.6965,11.1506,5.6453,9.7798,2.1267,3.3388,2.2679,527,0.8971392256440414,0.9044812868790115,576,7030.6,—,True,16,16,PASS,"No shelf (16k drop=6.0dB, 20k drop=31.0dB)",221.0,7.147,,,20069.0,313.7,False,,9,,False,,0.294,22000,13.0,-0.168,-31.0,7.7,,1.0,0.4,1.755,20155.0,353.8,23.2,False,,ok,1500.0,,,,,21.034,,44100,PASS,0.0,-0.0693,True,,-92.5,71.4,,,,MASTERING_EDGE,,20311,1120,5
fd-exchange-v2-2026-08-0319.flac,flagged,SUSPECT,44100,5149292,HF_SEAM_0.84;LOW_ROLLOFF_5.7KHZ;STEREO_AAC_DOUBT_0.00;MP3_CONJ_BASE_20500;MP3_CONJ_LOWOCC_0.046;OPUS_EDGE_LOWOCC_0.047,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.8095,14.8661,4.7182,10.2621,0.7702,0.939,0.7702,0,0.6709728756401019,0.6709728756401019,576,5706.3,—,True,16,16,PASS,"No shelf (16k drop=8.6dB, 20k drop=8.5dB)",49.0,3.125,,,,,,,,,False,,0.26,20500,46.2,-0.081,-54.0,47.6,,1.0,0.074,2.362,20085.0,8.7,0.6,True,0.0475,ok,397.0,,,,,194.867,,44100,PASS,0.0,0.7405,True,,-115.8,91.6,,,,DARK_REF,,20166,,5
fd-exchange-v2-2026-08-0320.flac,flagged,SUSPECT,44100,3675071,LOW_ROLLOFF_5.5KHZ;AAC_LATTICE_20pct,,,55.1,1.0,whole,1/1,1,55.1,0.0,0.8971,1.3468,1.8409,2.1467,2.2264,2.2468,2.2066,4,0.7022009730076657,0.7140138234928448,576,5491.0,—,True,16,16,PASS,"No shelf (16k drop=6.3dB, 20k drop=31.6dB)",20.0,2.358,,,,,,,,,False,,0.334,22000,16.6,-0.08,-33.7,4.2,,1.0,-0.101,17.656,,,,False,,ok,,,,False,False,68.343,,44100,PASS,0.1946,0.6386,True,,-108.7,80.0,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0321.flac,flagged,SUSPECT,44100,7118671,BRICKWALL_20K;HF_SEAM_0.96;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_225;DEAD_STRUCTURE_MEANRUN_34.76;BAND_LIMIT_LOW_17500HZ_53DB;MP3_IDEM_R4.11_17500;LOWBAND_WALL_SHADOW_52.7,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.0228,7.0714,5.5474,9.3367,2.0275,2.4492,2.149,443,0.7748722366682889,0.7940263688159196,576,9646.9,—,True,16,16,FAKE_320K,"20kHz shelf (drop=67.9dB, whole-track)",225.0,34.756,,,,,,,,,False,,0.183,17500,2.6,0.085,-69.7,52.7,,1.0,-0.069,17.336,,,,False,,ok,,,,,,1.448,,44100,PASS,0.0,0.7712,True,,-112.4,100.1,,1.0,3.8,silent,54.7,17280,172,5
fd-exchange-v2-2026-08-0322.flac,flagged,SUSPECT,48000,7065452,AI_SR_48000;LOW_ROLLOFF_5.5KHZ;STEREO_AAC_DOUBT_0.00,,,60.02,1.0,spread,2/2,2,60.01,0.0,1.4461,10.5894,4.7367,11.4733,2.5896,6.3871,2.4268,145,0.7628676241945477,0.7858724625131112,576,5543.0,—,True,16,16,PASS,"No shelf (16k drop=13.6dB, 20k drop=18.1dB)",26.0,2.721,,,,,,,,,False,,0.209,22000,10.1,-0.127,-24.4,8.7,,1.0,0.568,16.724,21785.0,55.7,,False,,ok,1500.0,,,,,201.655,,48000,PASS,0.0001,0.9651,True,,-65.2,54.3,,,,,,,,5
fd-exchange-v2-2026-08-0323.flac,flagged,SUSPECT,44100,4882330,BRICKWALL_20K;HF_DECOUPLED_0.08;HF_SEAM_0.88;LOW_ROLLOFF_6.8KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_284;DEADRUN_UNCORROBORATED_5.73;BAND_LIMIT_LOW_16500HZ_42DB;LOWBAND_WALL_SHADOW_41.5,,,60.0,1.0,whole,1/1,1,60.0,0.0,-0.0313,-0.0466,2.0717,2.0501,2.0148,2.0169,2.0148,0,0.5413778227637129,0.5413778227637129,576,6847.6,—,True,16,16,FAKE_320K,"20kHz shelf (drop=61.1dB, whole-track)",284.0,5.733,,,,,,,,,False,,0.454,16500,0.7,0.422,-63.8,41.5,,1.0,0.869,21.368,,,,False,,ok,,,,,,2.013,,44100,PASS,0.0,0.9167,True,,-116.3,95.8,,,,MASTERING_EDGE,,16010,1001,5
fd-exchange-v2-2026-08-0324.flac,convicted,UPSCALE,48000,6208389,FAKE_STEREO;HF_SEAM_0.86;AI_SR_48000;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_273;DEAD_STRUCTURE_MEANRUN_6.35;MS_CONDITIONAL_52;MP3_CONJ_BASE_20500;MP3_CONJ_WALLLEG_W39.3_K5.35;MP3_IDEM_R3.61_20500,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.425,16.21,2.2291,14.0735,3.2792,5.9366,3.3974,539,0.3496538762018278,0.3662526156921697,576,10851.6,—,True,16,16,PASS,"No shelf (16k drop=11.3dB, 20k drop=24.3dB)",273.0,6.355,,,,,,,,,False,,0.341,20500,58.7,1.0,-77.9,39.3,,1.0,1.0,52.334,20379.0,13.7,14.8,False,,ok,378.0,,,,,71.888,,48000,FAKE_STEREO,0.0,0.9967,True,,-107.7,97.1,,,,,,,,5
fd-exchange-v2-2026-08-0325.flac,convicted,UPSCALE,48000,5895368,BRICKWALL_20K;HF_SEAM_0.85;AI_SR_48000;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_103;BAND_LIMIT_LOW_19000HZ_42DB;MP3_CONJ_BASE_19000;MP3_CONJ_WALLLEG_W42.2_K5.40;MP3_IDEM_R2.79_19000,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.496,7.4959,4.8917,7.8956,2.2071,2.3515,2.3836,501,0.7903706563181403,0.8016085202812873,576,10570.3,—,True,16,16,FAKE_320K,"20kHz shelf (drop=65.3dB, whole-track)",103.0,4.258,,,,,,,,,False,,0.367,19000,53.6,-0.001,-65.3,42.2,,1.0,0.075,47.997,,,,False,,ok,,,,,,91.094,,48000,PASS,0.0,0.8387,True,MAXRUN_SOLO 103.00 vs 100.00 (+3.00);MS_COND_CEILING 48.00 vs 48.00 (-0.00),-114.7,93.7,,,,,,,,5
fd-exchange-v2-2026-08-0326.flac,convicted,UPSCALE,44100,5972367,HF_SEAM_0.69;LOW_ROLLOFF_7.4KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_275;DEADRUN_UNCORROBORATED_6.89;AAC_LATTICE_60pct,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.6084,8.8559,6.7286,9.8108,2.2851,3.0939,2.2175,243,0.9627410106203727,0.9731180822680565,576,7429.0,—,True,16,16,PASS,"No shelf (16k drop=10.7dB, 20k drop=39.6dB)",275.0,6.887,,,,,,,,,False,,0.331,20500,26.0,-0.25,-43.9,13.3,,1.0,0.096,47.905,20365.0,360.1,2.4,False,,ok,1500.0,,,False,True,45.19,,44100,PASS,0.0,0.7908,True,MS_COND_CEILING 47.91 vs 48.00 (-0.09),-90.7,70.5,,,,MASTERING_EDGE,,19315,1405,5
fd-exchange-v2-2026-08-0327.flac,flagged,SUSPECT,44100,1821698,LOW_ROLLOFF_4.5KHZ;STEREO_AAC_DOUBT_0.09,,,29.37,0.9999,whole,1/1,1,29.37,0.0,1.2112,7.1432,4.1376,5.8389,2.8864,3.9791,3.0126,27,0.6575364202696524,0.6624715359026254,576,4522.0,—,True,16,16,PASS,"No shelf (16k drop=10.2dB, 20k drop=25.2dB)",8.0,2.122,,,21786.0,113.1,False,,4,,False,,0.45,22000,5.7,0.0,-25.2,6.4,,1.0,0.114,10.641,21754.0,19.2,,False,,ok,1500.0,,,,,31.702,,44100,PASS,0.0907,0.1151,True,,-104.7,69.8,,,,NO_WALL,,,,3
fd-exchange-v2-2026-08-0328.flac,clear,GENUINE,48000,6330376,AI_SR_48000,,,60.0,1.0,whole,1/1,1,60.0,0.0,2.5214,15.5734,5.2157,11.6437,2.6097,7.5547,2.6805,92,0.8625559126142984,0.8773994117984266,576,12105.5,—,True,16,16,PASS,"No shelf (16k drop=10.1dB, 20k drop=17.2dB)",6.0,2.095,,,,,,,,,False,,0.367,22000,8.7,-0.001,-20.3,3.1,,1.0,0.076,6.067,22928.0,332.4,,False,,ok,1500.0,,,,,191.596,,48000,PASS,0.3617,0.839,True,,-69.5,48.7,,,,,,,,5
fd-exchange-v2-2026-08-0329.flac,flagged,SUSPECT,44100,6316849,LOW_ROLLOFF_5.3KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_123;DEADRUN_UNCORROBORATED_7.48,,,60.02,1.0,spread,2/2,2,60.0,0.0,1.1589,7.959,4.5713,7.1292,1.8484,3.0395,1.8737,160,0.6211657288277439,0.6345838963695838,576,5297.2,—,True,16,16,PASS,"No shelf (16k drop=16.4dB, 20k drop=25.7dB)",123.0,7.481,,,21493.0,122.4,False,0.7,12,1500.0,False,,0.422,21500,8.7,0.179,-28.8,14.9,,1.0,0.773,31.219,21528.0,74.1,0.6,False,,ok,1500.0,,,,,19.696,,44100,PASS,0.0,0.564,True,,-84.9,72.1,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0330.flac,clear,GENUINE,44100,5789894,HF_DECOUPLED_0.12;LOW_ROLLOFF_5.1KHZ,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.5545,2.4771,3.4452,3.6722,1.3711,1.3809,1.4363,189,0.521146935230338,0.5309016343585399,576,5071.1,—,True,16,16,PASS,"No shelf (16k drop=22.3dB, 20k drop=26.8dB)",2.0,2.0,,,,,,,,,False,,0.198,22000,3.5,-0.118,-29.7,1.4,,1.0,0.547,4.928,,,,False,,ok,,,,,,29.388,,44100,PASS,0.4988,0.9501,True,,-86.6,70.5,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0331.flac,flagged,SUSPECT,44100,6941379,HF_DECOUPLED_0.13;HF_SEAM_0.68;LOW_ROLLOFF_6.4KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00,,,60.02,1.0,spread,2/2,2,60.0,0.0,0.6026,12.6652,5.7352,10.6374,1.601,2.0046,1.5762,233,0.5213305842993221,0.5437614336305427,576,6406.1,—,True,16,16,PASS,"No shelf (16k drop=12.5dB, 20k drop=30.3dB)",32.0,2.862,,,,,,,,,False,,0.239,22000,11.2,-0.654,-30.3,4.2,,1.0,0.86,21.0,,,,False,,ok,,,,,,10.04,,44100,PASS,0.0,0.9615,True,,-91.3,77.5,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0332.flac,flagged,SUSPECT,44100,3653512,LOW_ROLLOFF_5.8KHZ;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;AAC_LATTICE_62pct,,,49.27,0.9999,whole,1/1,1,49.27,0.0,0.9546,1.9652,2.8662,3.3596,2.0508,2.252,2.1158,553,1.1707488941370676,1.2117075718958206,576,5846.3,—,True,16,16,PASS,"No shelf (16k drop=14.8dB, 20k drop=38.8dB)",40.0,3.023,,,,,,,,,False,,0.369,21000,10.4,-0.011,-42.6,3.8,,1.0,-0.057,26.226,21318.0,0.0,0.3,False,,ok,1500.0,,,False,False,25.739,,44100,PASS,0.0,0.7868,True,,-100.9,75.4,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0333.flac,flagged,SUSPECT,44100,6231885,LOW_ROLLOFF_6.2KHZ;STEREO_AAC_DOUBT_0.00,,,60.02,1.0,spread,2/2,2,60.0,0.0,1.6644,16.2082,5.4899,10.7975,1.827,13.9783,1.8325,491,0.6681604368082957,0.6980291417733155,576,6212.3,—,True,16,16,PASS,"No shelf (16k drop=19.8dB, 20k drop=17.7dB)",14.0,2.631,,,,,,,,,False,,0.216,22000,4.3,0.039,-18.9,3.8,,1.0,0.038,10.632,,,,False,,ok,,,,,,17.899,,44100,PASS,0.0,0.1011,True,,-79.8,61.5,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0334.flac,flagged,SUSPECT,44100,5213538,LOW_ROLLOFF_5.5KHZ;STEREO_AAC_DOUBT_0.00,,,60.0,1.0,whole,1/1,1,60.0,0.0,2.1595,16.3135,4.6441,10.8197,1.642,5.9643,1.6202,469,0.8033481529646651,0.8457305893961767,576,5480.2,—,True,16,16,PASS,"No shelf (16k drop=9.2dB, 20k drop=-9.9dB)",47.0,3.107,,,20920.0,206.0,False,,11,,False,,0.261,22000,6.9,-0.075,-17.9,5.0,,1.0,0.074,8.362,21078.0,327.8,5.2,False,,ok,1500.0,,,,,211.362,,44100,PASS,0.0,0.7407,True,,-87.3,63.0,,,,NO_WALL,,,,5
fd-exchange-v2-2026-08-0335.flac,convicted,UPSCALE,48000,6998354,HF_SEAM_0.66;AI_SR_48000;LOW_ROLLOFF_5.6KHZ;STEREO_AAC_DOUBT_0.00;DEADRUN_UNCORROBORATED_97;DEAD_STRUCTURE_MEANRUN_10.22;MP3_CONJ_BASE_20500;MP3_CONJ_WALLLEG_W46.6_K5.27;MP3_IDEM_R2.66_20500,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.0469,9.2543,4.6143,10.8234,2.5978,3.2497,2.6014,288,0.7715432347150869,0.7975587469535511,576,5578.1,—,True,16,16,PASS,"No shelf (16k drop=14.2dB, 20k drop=26.4dB)",97.0,10.219,,,,,,,,,False,,0.203,20500,57.3,-0.146,-72.1,46.6,,1.0,0.563,4.884,20071.0,18.7,29.7,False,,ok,482.0,,,,,191.004,,48000,PASS,0.0,0.9645,True,MAXRUN_SOLO 97.00 vs 100.00 (-3.00),-111.8,100.8,,,,,,,,5
fd-exchange-v2-2026-08-0336.flac,flagged,SUSPECT,44100,5650959,BRICKWALL_20K;HF_DECOUPLED_0.01;HF_SEAM_0.89;LOW_ROLLOFF_7.2KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_302;DEADRUN_UNCORROBORATED_7.96;BAND_LIMIT_LOW_16500HZ_30DB;LOWBAND_WALL_SHADOW_29.7,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.0395,0.1025,5.9346,5.9236,1.8425,1.8459,1.8425,0,0.5855480051818918,0.5855480051818918,576,7235.2,—,True,16,16,FAKE_320K,"20kHz shelf (drop=59.8dB, whole-track)",302.0,7.956,,,,,,,,,False,,0.496,16500,-4.1,-0.013,-59.8,29.7,,1.0,-0.124,36.779,,,,False,,ok,,,,,,9.533,,44100,PASS,0.0,0.3276,True,MEANRUN_SOLO 7.96 vs 8.00 (-0.04),-113.4,96.1,,,,MASTERING_EDGE,,16037,1034,5
fd-exchange-v2-2026-08-0337.flac,convicted,UPSCALE,44100,6821990,HF_SEAM_0.69;CNN_DOUBT;STEREO_AAC_DOUBT_0.00;DEADRUN_UNCORROBORATED_88;DEADRUN_UNCORROBORATED_7.71;MP3_CONJ_BASE_20500;MP3_CONJ_WALLLEG_W45.9_K3.88,,,60.0,1.0,whole,1/1,1,60.0,0.0,1.0015,13.5774,2.8508,14.7645,2.9562,3.052,2.8374,229,0.6178190629312845,0.6496107694849509,576,10519.0,—,True,16,16,PASS,"No shelf (16k drop=16.5dB, 20k drop=27.8dB)",88.0,7.711,,,,,,,,,False,,0.143,20500,57.8,0.543,-75.6,45.9,,1.0,0.964,2.869,20069.0,20.3,25.1,False,,ok,463.0,,,,,98.754,,44100,PASS,0.0,0.9603,True,MEANRUN_SOLO 7.71 vs 8.00 (-0.29),-114.4,98.4,,1.0,24.9,silent,54.2,20225,436,5
fd-exchange-v2-2026-08-0338.flac,flagged,SUSPECT,44100,4971200,LOW_ROLLOFF_6.8KHZ;STEREO_AAC_DOUBT_0.00;DEAD_STRUCTURE_MAXRUN_206;DEAD_STRUCTURE_MEANRUN_5.31;MS_CONDITIONAL_51,,,60.0,1.0,whole,1/1,1,60.0,0.0,0.9733,12.6611,3.1742,8.1475,2.1551,8.2616,2.1551,0,0.39522197744984405,0.39522197744984405,576,6826.0,—,True,16,16,PASS,"No shelf (16k drop=9.4dB, 20k drop=16.3dB)",206.0,5.308,,,21862.0,198.7,False,,11,,False,,0.35,22000,8.2,0.881,-19.9,5.2,,1.0,0.782,50.856,21924.0,67.7,,False,,ok,1500.0,,,,,90.738,,44100,PASS,0.0,0.8604,True,MEANRUN_CEILING 5.31 vs 5.00 (+0.31),-74.1,55.0,,,,NO_WALL,,,,5
